0.547088
0.453915
0.435131
0.673053
0.515233
0.547225
0.521325
0.537456
0.453992
0.437415
0.423991
0.441069
0.545934
0.561329
0.537578
0.427773
0.537430
0.680547
0.400735
0.682228
0.451200
0.683609
0.435131
0.555448
0.538840
0.518007
0.435131
0.326462
0.538840
0.425100
0.453915
0.420208
0.309463
0.683609
0.347200
0.396602
0.408062
0.527796
0.673053
0.665655
0.542558
0.431983
0.538840
0.683609
0.654932
0.332194
0.453915
0.452033
0.511195
0.593949
0.295163
0.321617
0.512631
0.410478
0.452226
0.542558
0.375783
0.435131
0.453915
0.519496
0.347654
0.682228
0.449101
0.673053
0.453915
0.683609
0.533521
0.420832
0.508772
0.683609
0.165841
0.404673
0.415356
0.325627
0.428056
0.453216
0.315517
0.393886
0.653440
0.534282
0.418666
0.662507
0.538840
0.673901
0.664223
0.453931
0.530541
0.466744
0.387150
0.414409
0.393886
0.568762
0.529129
0.392036
0.390945
0.683609
0.443355
0.364613
0.453915
0.401359
